task,dataset,model_variant,ranking_variant,downstream_model,k,n_rows,n_nonnull_score_rows,n_seeds,n_folds,min_seed,max_seed,min_fold_idx,max_fold_idx,n_features,expected_seed_count,expected_fold_count,expected_fold_seed_rows,score_missing_rows,fold_seed_complete,scores_complete,is_complete
regression,facebook,cif_one_tree,split_count,ridge,10,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_count,svr,5,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_count,svr,10,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_importance,knn,5,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_importance,knn,10,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_importance,ridge,5,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_importance,ridge,10,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_importance,svr,5,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,facebook,cif_one_tree,split_importance,svr,10,25,25,5,5,0,4,0,4,21,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_count,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_default,split_importance,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_count,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_bootstrap,split_importance,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_count,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_no_mute,split_importance,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_count,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,knn,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,knn,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,knn,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,knn,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,ridge,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,ridge,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,ridge,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,ridge,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,svr,5,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,svr,10,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,svr,25,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,imports-85,cif_one_tree,split_importance,svr,50,25,25,5,5,0,4,0,4,76,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,knn,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,knn,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,knn,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,knn,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,knn,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,ridge,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,ridge,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,ridge,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,ridge,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,ridge,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,svr,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,svr,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,svr,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,svr,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_count,svr,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,knn,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,knn,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,knn,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,knn,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,knn,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,ridge,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,ridge,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,ridge,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,ridge,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,ridge,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,svr,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,svr,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,svr,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,svr,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_default,split_importance,svr,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,knn,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,knn,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,knn,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,knn,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,knn,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,ridge,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,ridge,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,ridge,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,ridge,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,ridge,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,svr,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,svr,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,svr,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,svr,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_count,svr,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,knn,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,knn,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,knn,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,knn,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,knn,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,ridge,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,ridge,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,ridge,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,ridge,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,ridge,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,svr,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,svr,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,svr,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,svr,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_bootstrap,split_importance,svr,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,knn,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,knn,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,knn,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,knn,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,knn,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,ridge,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,ridge,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,ridge,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,ridge,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,ridge,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,svr,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,svr,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,svr,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,svr,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_count,svr,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,knn,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,knn,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,knn,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,knn,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,knn,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,ridge,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,ridge,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,ridge,25,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,ridge,50,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,ridge,100,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,svr,5,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
regression,residential,cif_no_mute,split_importance,svr,10,25,25,5,5,0,4,0,4,107,5,5,25,0,True,True,True
